id_respuesta,pilar,afirmacion_material,tipo_afirmacion,fuentes_asociadas,id_src,url_o_referencia,calidad_fuente,respaldo_efectivo,es_inferencia,es_ejemplo_sintetico,limitacion_verificacion,estado_afirmacion,observaciones
JEV-P18-012,P18,"El acceso a la API de Jev no constituye una ventaja competitiva sostenible, ya que cualquier competidor puede contratar el mismo servicio con una tarjeta de crédito. El verdadero foso defensivo (moat) reside en tres activos propios: 1) Taxonomías y ontologías sectoriales propietarias; 2) Datasets dorados de calibración validados por expertos humanos; y 3) La profunda integración del flujo de trabajo en las herramientas diarias del cliente (Workflow Embedding).",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-013,P18,"Todo producto construido en el ecosistema Jev debe implementar el patrón de diseño 'Inference Adapter', desacoplando la lógica de negocio del proveedor de modelos subyacente. El sistema interactúa exclusivamente con interfaces abstractas de decisión.",metodo_general,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,si,si,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-014,P18,El modelo comercial de los productos derivados de Jev no debe trasladar al cliente final el esquema abstracto de cobro por token o costo de computación. La tarificación debe estructurarse en torno a una 'Métrica de Valor de Negocio': 1) Precio por documento auditado con éxito; 2) Tarifa por ticket enrutado correctamente; o 3) Porcentaje sobre el ahorro de tiempo demostrado.,documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-015,P18,Se define una lista taxativa de exclusión ética y regulatoria que prohíbe terminantemente construir o vender productos basados en Jev para: 1) Detección de emociones o biometría de conducta; 2) Scoring crediticio opaco sin derecho a explicación humana; 3) Decisión de despidos o contrataciones completamente desatendidas; y 4) Vigilancia de productividad en estaciones de trabajo. Toda propuesta que roce estos dominios debe ser rechazada de plano en la fase de discovery.,documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0046: Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0046; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | Cuaderno canónico P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da) | https://www.cloudzero.com/blog/groq-pricing/,Canónico interno; Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-016,P18,"La interfaz de usuario de cualquier producto con Jev debe abstenerse de abrumar a usuarios no técnicos con decimales probabilísticos complejos o logits. La pantalla debe presentar tres elementos comprensibles: 1) La recomendación en lenguaje claro ('Aceptable', 'Observado', 'Dudoso'); 2) El fragmento textual literal extraído del documento que fundamentó la decisión; y 3) Un mecanismo interactivo para que el usuario humano acepte, corrija o rechace el dictamen con un solo clic.",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0005; SRC-0010; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/concepts/use-case-map | https://www.datacamp.com/blog/system-one-models-jev | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-017,P18,"Existen señales de alarma indiscutibles que demuestran que un problema requiere una arquitectura ajena a Jev: 1) Necesidad de cálculo aritmético exacto (e.g. balance contable, cálculo de intereses); 2) Procesamiento de imágenes o audio (visión computacional/multimodal); 3) Planificación y razonamiento en árbol multi-paso; o 4) Generación creativa de contenido extenso.",medido,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-018,P18,"Para comparar y priorizar objetivamente el portafolio de ideas, cada propuesta debe redactarse bajo la plantilla estandarizada 'Product Opportunity Brief (POB)', la cual contiene exactamente 8 secciones auditables: 1) Nombre del producto y usuario responsable; 2) Decisión semántica específica; 3) Alternativa actual y costo del error; 4) Nivel de evidencia preexistente; 5) Contrato de API requerido; 6) Experimento mínimo fuera de línea; 7) Umbral de éxito; y 8) Condición de descarte o abandono.",objetivo_de_piloto,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,parcial,si,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-019,P18,"El presupuesto de desarrollo e investigación se distribuye bajo una regla estricta de asignación de capital: 1) 70% a mejoras incrementales directas en los pilotos existentes (QRT, Wheelwork); 2) 20% a expansión y nuevos conectores de alta certeza; y 3) 10% a exploración de frontera de alto riesgo e incertidumbre. Toda iniciativa de exploración cuenta con un límite presupuestario 'Stop-Loss' de 40 horas de ingeniería y $1,000 USD de inferencia: si no arroja resultados positivos al alcanzar el límite, se apaga de forma definitiva.",objetivo_de_piloto,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,parcial,si,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P18-020,P18,"Una oportunidad que fue descartada en el pasado no puede revivirse por simple entusiasmo, cambio de humor del equipo o insistencia de un comercial. Su reapertura exige la verificación formal de al menos uno de los tres 'Disparadores de Reactivación': 1) Reducción demostrada de costos de inferencia en más del 70%; 2) Lanzamiento oficial de una nueva versión del SDK que solucione una limitación técnica previa (e.g.",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-X-001,X,"Jev 1.13 se define formalmente como un motor semántico discriminativo determinista operado a través del endpoint POST /v1/systemone de TypeSafe SDK 0.7.0. No es un chatbot, ni un asistente conversacional, ni un modelo de generación autoregresiva de texto libre.",documentado,SRC-0001: Introducing System One Models and Jev | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone),SRC-0001; SRC-0005; SRC-0010; SRC-0039,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/concepts/use-case-map | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api,Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-X-002,X,"La elección de la herramienta técnica óptima para cada tarea se rige por una matriz de decisiones estricta: 1) Expresiones Regulares para sintaxis determinista fija (RUTs, teléfonos, códigos); 2) TF-IDF / BM25 para recuperación léxica exacta sobre grandes volúmenes; 3) Scikit-Learn / XGBoost para predicción sobre datos tabulares numéricos estructurados; 4) Jev System One para juicios semánticos cerrados con calibración probabilística; 5) LLM Generativo de frontera para redacción y síntesis creativa abierta; y 6) Revisión Humana obligatoria para decisiones legales de alto riesgo.",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0010: DataCamp: Jev — TypeSafe's System One Model Explained | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0095: CloudZero: Groq Pricing In 2026 — Model, Tier, and Cost Compared",SRC-0001; SRC-0010; SRC-0039; SRC-0095,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://www.datacamp.com/blog/system-one-models-jev | https://docs.typesafe.ai/api | https://www.cloudzero.com/blog/groq-pricing/,Independiente; Proveedor; Tercero secundario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-X-003,X,"Se identifican cinco patrones de fallo recurrentes entre pilares que deben activar un bloqueo automático e incondicional de cualquier propuesta de automatización: 1) Dependencia de variables proxy discriminatorias (edad, comuna, género); 2) Delegación de operaciones aritméticas a modelos de lenguaje; 3) Ausencia de mecanismos de abstención ante incertidumbre ($p \approx 0.50$); 4) Conexión no autorizada a bases de datos vivas de clientes; y 5) Dependencia de alucinaciones de citas sin verificación primaria.",documentado,"SRC-0001: Introducing System One Models and Jev | SRC-0005: TypeSafe AI Concepts: Use Case Map | SRC-0046: Documentos Analíticos Canónicos P06 (P06_DEEP_DIVE, EVIDENCE_MAP, EVALUATION_PLAYBOOK) | SRC-0068: Corrective Retrieval Augmented Generation (CRAG - Yan et al.)",SRC-0001; SRC-0005; SRC-0046; SRC-0068,https://typesafe.ai/blog/introducing-system-one-models-and-jev | https://docs.typesafe.ai/concepts/use-case-map | Cuaderno canónico P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da) | https://arxiv.org/abs/2402.16840,Canónico interno; Independiente; Proveedor,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
