id,pilar,pregunta,puntuacion_alcance,justificacion_alcance,puntuacion_evidencia,justificacion_evidencia,puntuacion_exactitud,justificacion_exactitud,puntuacion_utilidad,justificacion_utilidad,puntuacion_validacion,justificacion_validacion,puntuacion_total,evidencia_observada,deficiencia_residual,estado,fecha,metodo_calculo
JEV-P11-019,P11,"¿Cómo documentar riesgos residuales de forma comprensible para quien adopta el sistema, incluidos los límites del propio verificador?",4,"Alcance específico y bien delimitado para JEV-P11-019: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo documentar riesgos residuales de forma compr...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0028, SRC-0041, SRC-0113); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Guía metodológica aplicable para decisiones arquitectónicas en torno a '¿Cómo documentar riesgos residuales de forma compr...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0028, SRC-0041, SRC-0113. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P11.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P11-020,P11,"¿Qué procedimiento de incidente permitiría contener, auditar y corregir una decisión dañina sin divulgar más datos durante la investigación?",4,"Alcance específico y bien delimitado para JEV-P11-020: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué procedimiento de incidente permitiría contene...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0028, SRC-0041, SRC-0113); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué procedimiento de incidente permitiría contene...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0028, SRC-0041, SRC-0113. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P11.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-001,P12,"¿Qué objetivos de calidad, disponibilidad y latencia debe definir cada flujo antes de fijar su dependencia de Jev?",4,"Alcance específico y bien delimitado para JEV-P12-001: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué objetivos de calidad, disponibilidad y latenc...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,"Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué objetivos de calidad, disponibilidad y latenc...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-002,P12,"¿Qué errores se deben reintentar y cuáles requieren corregir entrada, credenciales, cuota o configuración antes de repetir una llamada?",4,"Alcance específico y bien delimitado para JEV-P12-002: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué errores se deben reintentar y cuáles requiere...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice/RetryPolicy), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué errores se deben reintentar y cuáles requiere...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-003,P12,¿Cómo impedir que un timeout o reintento duplique una acción posterior aunque el estado de la llamada original sea incierto?,4,"Alcance específico y bien delimitado para JEV-P12-003: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo impedir que un timeout o reintento duplique ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo impedir que un timeout o reintento duplique ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-004,P12,"¿Qué presupuesto de tiempo asignar a preparación, inferencia, respaldo y revisión para cumplir un objetivo de extremo a extremo?",4,"Alcance específico y bien delimitado para JEV-P12-004: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué presupuesto de tiempo asignar a preparación, ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué presupuesto de tiempo asignar a preparación, ...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-005,P12,¿Cómo controlar concurrencia y colas sin asumir que el límite del servicio o la capacidad del sistema son constantes?,4,"Alcance específico y bien delimitado para JEV-P12-005: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo controlar concurrencia y colas sin asumir qu...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo controlar concurrencia y colas sin asumir qu...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-006,P12,"¿Qué métricas y registros permiten distinguir fallos del modelo, del proveedor, de los datos y de la integración?",4,"Alcance específico y bien delimitado para JEV-P12-006: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué métricas y registros permiten distinguir fall...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué métricas y registros permiten distinguir fall...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-007,P12,"¿Qué condiciones activan degradación, interrupción temporal, escalamiento humano o reversión a una configuración validada?",4,"Alcance específico y bien delimitado para JEV-P12-007: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué condiciones activan degradación, interrupción...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué condiciones activan degradación, interrupción...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-008,P12,"¿Cómo fijar y registrar versiones del modelo, SDK, taxonomía, criterios y preparación de contexto en cada decisión?",4,"Alcance específico y bien delimitado para JEV-P12-008: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo fijar y registrar versiones del modelo, SDK,...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo fijar y registrar versiones del modelo, SDK,...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P12-009,P12,¿Cómo ensayar una nueva versión en modo de observación antes de permitir que sus decisiones afecten procesos reales?,4,"Alcance específico y bien delimitado para JEV-P12-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo ensayar una nueva versión en modo de observa...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0042, SRC-0064, SRC-0114); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo ensayar una nueva versión en modo de observa...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0002, SRC-0042, SRC-0064, SRC-0114. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P12.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
